arodes_int_num	adress_forest	a_year	arodes_typ_cd
1704018244	17-04-2-07-67    -a   -00	2023	WYDZIEL  
1704018246	17-04-3-12-201A  -w   -00	2023	WYDZIEL  
1704018249	17-04-3-12-201A  -h   -00	2023	WYDZIEL  
1704018250	17-04-2-07-68    -d   -00	2023	WYDZIEL  
1704018254	17-04-2-07-55    -d   -00	2023	WYDZIEL  
1704018255	17-04-2-07-55    -b   -00	2023	WYDZIEL  
1704018258	17-04-3-10-124   -i   -00	2023	WYDZIEL  
1704018259	17-04-3-10-124   -h   -00	2023	WYDZIEL  
1704018260	17-04-2-07-55    -i   -00	2023	WYDZIEL  
1704018261	17-04-3-11-132   -c   -00	2023	WYDZIEL  
1704018264	17-04-3-12-211   -h   -00	2023	WYDZIEL  
1704018269	17-04-2-08-104   -i   -00	2023	WYDZIEL  
1704018272	17-04-3-10-122   -d   -00	2023	WYDZIEL  
1704018278	17-04-2-07-65    -g   -00	2023	WYDZIEL  
1704018279	17-04-2-06-141   -c   -00	2023	WYDZIEL  
1704018282	17-04-3-10-121   -b   -00	2023	WYDZIEL  
1704018283	17-04-2-08-104   -c   -00	2023	WYDZIEL  
1704018284	17-04-3-11-168   -f   -00	2023	WYDZIEL  
1704018292	17-04-2-07-2     -dx  -00	2023	WYDZIEL  
1704018294	17-04-2-07-2     -bx  -00	2023	WYDZIEL  
1704018302	17-04-2-07-4     -d   -00	2023	WYDZIEL  
1704018304	17-04-2-07-4     -b   -00	2023	WYDZIEL  
1704018307	17-04-2-06-147   -j   -00	2023	WYDZIEL  
1704018308	17-04-2-06-160   -l   -00	2023	WYDZIEL  
1704018311	17-04-2-06-158   -b   -00	2023	WYDZIEL  
1704018326	17-04-3-12-207   -i   -00	2023	WYDZIEL  
1704018331	17-04-2-07-2     -cx  -00	2023	WYDZIEL  
1704018332	17-04-2-07-2     -n   -00	2023	WYDZIEL  
1704018335	17-04-3-10-115   -a   -00	2023	WYDZIEL  
1704018346	17-04-2-07-2     -o   -00	2023	WYDZIEL  
1704018351	17-04-2-07-2     -m   -00	2023	WYDZIEL  
1704018352	17-04-3-12-210   -f   -00	2023	WYDZIEL  
1704018354	17-04-3-12-210   -h   -00	2023	WYDZIEL  
1704018357	17-04-3-10-90    -~a  -00	2023	WYDZIEL  
1704018358	17-04-3-10-94    -d   -00	2023	WYDZIEL  
1704018363	17-04-3-12-211   -a   -00	2023	WYDZIEL  
1704018364	17-04-3-12-211   -c   -00	2023	WYDZIEL  
1704018368	17-04-3-12-211   -l   -00	2023	WYDZIEL  
1704018373	17-04-3-12-212   -a   -00	2023	WYDZIEL  
1704018374	17-04-3-12-212   -f   -00	2023	WYDZIEL  
1704018376	17-04-3-12-212   -k   -00	2023	WYDZIEL  
1704018377	17-04-3-12-182   -k   -00	2023	WYDZIEL  
1704018378	17-04-3-12-183   -b   -00	2023	WYDZIEL  
1704018379	17-04-2-07-10    -b   -00	2023	WYDZIEL  
1704018380	17-04-2-07-57    -d   -00	2023	WYDZIEL  
1704018381	17-04-2-07-61    -l   -00	2023	WYDZIEL  
1704018382	17-04-2-07-66    -a   -00	2023	WYDZIEL  
1704018383	17-04-2-07-68    -a   -00	2023	WYDZIEL  
1704018384	17-04-2-07-2     -y   -00	2023	WYDZIEL  
1704018385	17-04-2-07-33    -c   -00	2023	WYDZIEL  
1704018386	17-04-2-07-33    -b   -00	2023	WYDZIEL  
1704018387	17-04-2-07-24    -d   -00	2023	WYDZIEL  
1704018388	17-04-2-07-24    -b   -00	2023	WYDZIEL  
1704018389	17-04-2-07-42    -a   -00	2023	WYDZIEL  
1704018390	17-04-2-07-40    -g   -00	2023	WYDZIEL  
1704018391	17-04-2-07-49    -c   -00	2023	WYDZIEL  
1704018392	17-04-2-07-49    -b   -00	2023	WYDZIEL  
1704018393	17-04-2-07-50    -c   -00	2023	WYDZIEL  
1704018394	17-04-2-07-54    -g   -00	2023	WYDZIEL  
1704018395	17-04-2-07-35    -g   -00	2023	WYDZIEL  
1704018396	17-04-2-07-36    -d   -00	2023	WYDZIEL  
1704018397	17-04-2-07-48    -d   -00	2023	WYDZIEL  
1704018398	17-04-2-07-48    -b   -00	2023	WYDZIEL  
1704018399	17-04-2-07-35    -j   -00	2023	WYDZIEL  
1704018400	17-04-2-07-35    -k   -00	2023	WYDZIEL  
1704018401	17-04-2-07-35    -n   -00	2023	WYDZIEL  
1704018402	17-04-2-07-36    -a   -00	2023	WYDZIEL  
1704018403	17-04-2-07-48    -a   -00	2023	WYDZIEL  
1704018404	17-04-2-07-49A   -a   -00	2023	WYDZIEL  
1704018405	17-04-2-07-2     -x   -00	2023	WYDZIEL  
1704018406	17-04-3-12-211   -j   -00	2023	WYDZIEL  
1704018407	17-04-3-12-209   -d   -00	2023	WYDZIEL  
1704018408	17-04-3-11-190   -a   -00	2023	WYDZIEL  
1704018409	17-04-3-11-148   -f   -00	2023	WYDZIEL  
1704018410	17-04-3-11-149   -d   -00	2023	WYDZIEL  
1704018411	17-04-3-11-145   -f   -00	2023	WYDZIEL  
1704018412	17-04-3-11-133   -d   -00	2023	WYDZIEL  
1704018413	17-04-3-11-139   -d   -00	2023	WYDZIEL  
1704018414	17-04-3-11-139   -c   -00	2023	WYDZIEL  
1704018415	17-04-3-11-156   -f   -00	2023	WYDZIEL  
1704018416	17-04-3-11-157   -b   -00	2023	WYDZIEL  
1704018417	17-04-3-11-170   -b   -00	2023	WYDZIEL  
1704018418	17-04-3-11-194   -g   -00	2023	WYDZIEL  
1704018419	17-04-3-11-176   -d   -00	2023	WYDZIEL  
1704018420	17-04-3-11-151   -a   -00	2023	WYDZIEL  
1704018421	17-04-3-11-149   -c   -00	2023	WYDZIEL  
1704018422	17-04-3-11-157   -g   -00	2023	WYDZIEL  
1704018423	17-04-3-11-157   -f   -00	2023	WYDZIEL  
1704018424	17-04-3-11-165   -g   -00	2023	WYDZIEL  
1704018425	17-04-3-11-165   -h   -00	2023	WYDZIEL  
1704018426	17-04-3-11-167   -c   -00	2023	WYDZIEL  
1704018427	17-04-3-11-167   -b   -00	2023	WYDZIEL  
1704018428	17-04-3-11-176   -h   -00	2023	WYDZIEL  
1704018429	17-04-2-08-83    -p   -00	2023	WYDZIEL  
1704018431	17-04-3-11-178   -a   -00	2023	WYDZIEL  
1704018432	17-04-3-11-195   -f   -00	2023	WYDZIEL  
1704018433	17-04-3-11-200   -g   -00	2023	WYDZIEL  
1704018434	17-04-3-11-200   -f   -00	2023	WYDZIEL  
1704018435	17-04-2-08-109   -f   -00	2023	WYDZIEL  
1704018436	17-04-2-08-87    -d   -00	2023	WYDZIEL  
1704018437	17-04-2-08-87    -b   -00	2023	WYDZIEL  
1704018438	17-04-2-08-85    -c   -00	2023	WYDZIEL  
1704018439	17-04-2-08-81    -i   -00	2023	WYDZIEL  
1704018440	17-04-2-08-81    -l   -00	2023	WYDZIEL  
1704018441	17-04-2-08-82    -g   -00	2023	WYDZIEL  
1704018442	17-04-2-08-97    -c   -00	2023	WYDZIEL  
1704018443	17-04-2-08-103   -g   -00	2023	WYDZIEL  
1704018444	17-04-2-08-103   -h   -00	2023	WYDZIEL  
1704018445	17-04-2-08-106   -d   -00	2023	WYDZIEL  
1704018446	17-04-2-08-109   -d   -00	2023	WYDZIEL  
1704018447	17-04-2-06-139   -i   -00	2023	WYDZIEL  
1704018448	17-04-2-06-147   -h   -00	2023	WYDZIEL  
1704018449	17-04-2-06-156A  -g   -00	2023	WYDZIEL  
1704018450	17-04-2-06-156A  -f   -00	2023	WYDZIEL  
1704018451	17-04-2-06-133   -k   -00	2023	WYDZIEL  
1704018452	17-04-2-08-93    -d   -00	2023	WYDZIEL  
1704018453	17-04-1-04-186   -c   -00	2023	WYDZIEL  
1704018454	17-04-2-08-88    -b   -00	2023	WYDZIEL  
1704018455	17-04-2-08-69    -~a  -00	2023	WYDZIEL  
1704018456	17-04-2-08-71    -c   -00	2023	WYDZIEL  
1704018457	17-04-2-08-71    -f   -00	2023	WYDZIEL  
1704018460	17-04-2-08-71    -d   -00	2023	WYDZIEL  
1704018461	17-04-2-08-71    -g   -00	2023	WYDZIEL  
1704018462	17-04-2-08-72    -h   -00	2023	WYDZIEL  
1704018464	17-04-2-08-72    -o   -00	2023	WYDZIEL  
1704018465	17-04-2-08-73    -g   -00	2023	WYDZIEL  
1704018466	17-04-2-08-73    -i   -00	2023	WYDZIEL  
1704018467	17-04-2-08-73    -j   -00	2023	WYDZIEL  
1704018468	17-04-2-08-79    -f   -00	2023	WYDZIEL  
1704018469	17-04-2-08-79    -g   -00	2023	WYDZIEL  
1704018470	17-04-2-08-79    -i   -00	2023	WYDZIEL  
1704018471	17-04-2-08-79    -s   -00	2023	WYDZIEL  
1704018474	17-04-2-08-79    -m   -00	2023	WYDZIEL  
1704018475	17-04-2-08-86    -a   -00	2023	WYDZIEL  
1704018476	17-04-2-08-86    -fx  -00	2023	WYDZIEL  
1704018477	17-04-2-08-86    -cx  -00	2023	WYDZIEL  
1704018478	17-04-2-08-155   -i   -00	2023	WYDZIEL  
1704018480	17-04-2-06-125   -b   -00	2023	WYDZIEL  
1704018482	17-04-2-06-128   -j   -00	2023	WYDZIEL  
1704018483	17-04-2-06-128   -i   -00	2023	WYDZIEL  
1704018484	17-04-3-12-181   -b   -00	2023	WYDZIEL  
1704018485	17-04-2-06-137   -s   -00	2023	WYDZIEL  
1704018486	17-04-2-06-137   -ax  -00	2023	WYDZIEL  
1704018487	17-04-2-06-137   -z   -00	2023	WYDZIEL  
1704018488	17-04-2-06-143A  -g   -00	2023	WYDZIEL  
1704018489	17-04-2-06-156   -z   -00	2023	WYDZIEL  
1704018491	17-04-2-06-156   -ax  -00	2023	WYDZIEL  
1704018496	17-04-2-06-156   -h   -00	2023	WYDZIEL  
1704018497	17-04-2-06-156   -t   -00	2023	WYDZIEL  
1704018498	17-04-2-06-145A  -a   -00	2023	WYDZIEL  
1704018499	17-04-2-06-159   -k   -00	2023	WYDZIEL  
1704018501	17-04-2-06-160   -h   -00	2023	WYDZIEL  
1704018502	17-04-2-06-160   -k   -00	2023	WYDZIEL  
1704018503	17-04-3-11-135   -c   -00	2023	WYDZIEL  
1704018505	17-04-3-11-144   -f   -00	2023	WYDZIEL  
1704018506	17-04-3-11-158   -m   -00	2023	WYDZIEL  
1704018507	17-04-3-11-158   -h   -00	2023	WYDZIEL  
1704018508	17-04-3-11-158   -i   -00	2023	WYDZIEL  
1704018509	17-04-3-11-175   -a   -00	2023	WYDZIEL  
1704018510	17-04-3-11-176   -a   -00	2023	WYDZIEL  
1704018511	17-04-3-12-207   -f   -00	2023	WYDZIEL  
1704018512	17-04-3-12-207   -g   -00	2023	WYDZIEL  
1704018513	17-04-3-11-185   -j   -00	2023	WYDZIEL  
1704018514	17-04-2-07-14    -c   -00	2023	WYDZIEL  
1704018515	17-04-3-11-190   -f   -00	2023	WYDZIEL  
1704018516	17-04-2-07-40    -j   -00	2023	WYDZIEL  
1704018517	17-04-2-07-42    -f   -00	2023	WYDZIEL  
1704018518	17-04-2-07-60    -a   -00	2023	WYDZIEL  
1704018519	17-04-3-11-166   -b   -00	2023	WYDZIEL  
1704018521	17-04-2-08-154   -f   -00	2023	WYDZIEL  
1704018523	17-04-2-08-154   -h   -00	2023	WYDZIEL  
1704018524	17-04-2-08-155   -b   -00	2023	WYDZIEL  
1704018529	17-04-2-08-103   -j   -00	2023	WYDZIEL  
1704018530	17-04-2-06-140   -g   -00	2023	WYDZIEL  
1704018531	17-04-2-06-140   -ax  -00	2023	WYDZIEL  
1704018532	17-04-2-06-142A  -~b  -00	2023	WYDZIEL  
1704018534	17-04-2-06-143A  -~b  -00	2023	WYDZIEL  
1704018537	17-04-2-06-140   -i   -00	2023	WYDZIEL  
1704018538	17-04-1-04-163   -c   -00	2023	WYDZIEL  
1704018540	17-04-2-07-43    -c   -00	2023	WYDZIEL  
1704018542	17-04-2-07-43    -d   -00	2023	WYDZIEL  
1704018543	17-04-2-08-69    -d   -00	2023	WYDZIEL  
1704018544	17-04-2-08-69    -g   -00	2023	WYDZIEL  
1704018561	17-04-1-04-234   -b   -00	2023	WYDZIEL  
1704018562	17-04-1-04-234   -a   -00	2023	WYDZIEL  
1704018564	17-04-1-04-233   -h   -00	2023	WYDZIEL  
1704018565	17-04-1-04-234   -i   -00	2023	WYDZIEL  
1704018574	17-04-1-04-233   -a   -00	2023	WYDZIEL  
1704018579	17-04-1-04-235   -c   -00	2023	WYDZIEL  
1704018583	17-04-1-04-235   -a   -00	2023	WYDZIEL  
1704018587	17-04-1-04-235   -k   -00	2023	WYDZIEL  
1704018594	17-04-1-04-157   -~a  -00	2023	WYDZIEL  
1704018595	17-04-1-04-157   -~b  -00	2023	WYDZIEL  
1704018609	17-04-1-04-178   -c   -00	2023	WYDZIEL  
1704018610	17-04-1-04-178   -b   -00	2023	WYDZIEL  
1704018624	17-04-1-04-235   -x   -00	2023	WYDZIEL  
1704018631	17-04-1-04-235   -bx  -00	2023	WYDZIEL  
1704018640	17-04-1-04-235   -t   -00	2023	WYDZIEL  
1704018650	17-04-1-04-194A  -d   -00	2023	WYDZIEL  
1704018654	17-04-1-04-176   -a   -00	2023	WYDZIEL  
1704018660	17-04-1-04-175   -d   -00	2023	WYDZIEL  
1704018662	17-04-1-04-175   -b   -00	2023	WYDZIEL  
1704018665	17-04-1-04-174   -b   -00	2023	WYDZIEL  
1704018666	17-04-1-04-174   -d   -00	2023	WYDZIEL  
1704018668	17-04-1-04-174   -c   -00	2023	WYDZIEL  
1704018671	17-04-1-04-184   -b   -00	2023	WYDZIEL  
1704018683	17-04-1-04-183   -f   -00	2023	WYDZIEL  
1704018689	17-04-1-04-182   -d   -00	2023	WYDZIEL  
1704018690	17-04-1-04-182   -c   -00	2023	WYDZIEL  
1704018703	17-04-1-04-192   -g   -00	2023	WYDZIEL  
1704018704	17-04-1-04-192   -f   -00	2023	WYDZIEL  
1704018717	17-04-1-04-204   -a   -00	2023	WYDZIEL  
1704018746	17-04-1-04-181   -c   -00	2023	WYDZIEL  
1704018747	17-04-1-04-181   -b   -00	2023	WYDZIEL  
1704018764	17-04-1-04-189   -d   -00	2023	WYDZIEL  
1704018776	17-04-1-04-189   -c   -00	2023	WYDZIEL  
1704018779	17-04-1-04-202   -b   -00	2023	WYDZIEL  
1704018782	17-04-1-04-202   -f   -00	2023	WYDZIEL  
1704018783	17-04-1-04-202   -d   -00	2023	WYDZIEL  
1704018787	17-04-1-04-202   -~a  -00	2023	WYDZIEL  
1704018788	17-04-1-04-202   -~b  -00	2023	WYDZIEL  
1704018796	17-04-1-04-203   -d   -00	2023	WYDZIEL  
1704018797	17-04-1-04-203   -c   -00	2023	WYDZIEL  
1704018803	17-04-1-04-215   -b   -00	2023	WYDZIEL  
1704018804	17-04-1-04-214   -a   -00	2023	WYDZIEL  
1704018821	17-04-1-04-222   -b   -00	2023	WYDZIEL  
1704018823	17-04-1-04-223   -a   -00	2023	WYDZIEL  
1704018831	17-04-1-04-221   -a   -00	2023	WYDZIEL  
1704018832	17-04-1-04-221   -c   -00	2023	WYDZIEL  
1704018837	17-04-1-04-218   -c   -00	2023	WYDZIEL  
1704018838	17-04-1-04-217   -d   -00	2023	WYDZIEL  
1704018839	17-04-1-04-217   -c   -00	2023	WYDZIEL  
1704018840	17-04-1-04-217   -b   -00	2023	WYDZIEL  
1704018847	17-04-1-04-218   -~a  -00	2023	WYDZIEL  
1704018857	17-04-1-04-219   -b   -00	2023	WYDZIEL  
1704018864	17-04-1-04-227   -a   -00	2023	WYDZIEL  
1704018868	17-04-1-04-226   -g   -00	2023	WYDZIEL  
1704018878	17-04-1-04-225   -f   -00	2023	WYDZIEL  
1704018882	17-04-1-04-225   -g   -00	2023	WYDZIEL  
1704018885	17-04-1-04-230   -a   -00	2023	WYDZIEL  
1704018889	17-04-1-04-229   -b   -00	2023	WYDZIEL  
1704018890	17-04-1-04-206   -a   -00	2023	WYDZIEL  
1704018892	17-04-1-04-206   -b   -00	2023	WYDZIEL  
1704018893	17-04-1-04-206   -g   -00	2023	WYDZIEL  
1704018900	17-04-1-04-226   -~b  -00	2023	WYDZIEL  
1704018901	17-04-1-04-226   -~c  -00	2023	WYDZIEL  
1704018906	17-04-1-04-225   -~a  -00	2023	WYDZIEL  
1704018907	17-04-1-04-225   -~b  -00	2023	WYDZIEL  
1704018922	17-04-1-04-231   -d   -00	2023	WYDZIEL  
1704018923	17-04-1-04-231   -~a  -00	2023	WYDZIEL  
1704018940	17-04-1-04-200   -f   -00	2023	WYDZIEL  
1704018941	17-04-1-04-200   -d   -00	2023	WYDZIEL  
1704018944	17-04-1-04-187   -g   -00	2023	WYDZIEL  
1704018946	17-04-1-04-200   -b   -00	2023	WYDZIEL  
1704018955	17-04-1-04-201   -d   -00	2023	WYDZIEL  
1704018957	17-04-1-04-201   -g   -00	2023	WYDZIEL  
1704018960	17-04-1-04-201   -~b  -00	2023	WYDZIEL  
1704018961	17-04-1-04-201   -~c  -00	2023	WYDZIEL  
1704018964	17-04-1-04-188   -d   -00	2023	WYDZIEL  
1704018980	17-04-1-04-188   -g   -00	2023	WYDZIEL  
1704018981	17-04-1-04-188   -f   -00	2023	WYDZIEL  
1704018984	17-04-1-04-180   -b   -00	2023	WYDZIEL  
1704018995	17-04-1-04-180   -~a  -00	2023	WYDZIEL  
1704018996	17-04-1-04-180   -~b  -00	2023	WYDZIEL  
1704019009	17-04-1-04-171   -~a  -00	2023	WYDZIEL  
1704019010	17-04-1-04-170   -b   -00	2023	WYDZIEL  
1704019015	17-04-1-04-170   -~b  -00	2023	WYDZIEL  
1704019016	17-04-1-04-170   -~c  -00	2023	WYDZIEL  
1704019020	17-04-1-04-179   -a   -00	2023	WYDZIEL  
1704019021	17-04-1-04-179   -f   -00	2023	WYDZIEL  
1704019042	17-04-1-04-167   -a   -00	2023	WYDZIEL  
1704019066	17-04-1-04-162   -~a  -00	2023	WYDZIEL  
1704019073	17-04-1-04-160   -g   -00	2023	WYDZIEL  
1704019074	17-04-1-04-160   -f   -00	2023	WYDZIEL  
1704019084	17-04-1-04-160   -~a  -00	2023	WYDZIEL  
1704019087	17-04-1-02-2     -b   -00	2023	WYDZIEL  
1704019091	17-04-1-02-2     -~a  -00	2023	WYDZIEL  
1704019092	17-04-1-02-2     -~b  -00	2023	WYDZIEL  
1704019107	17-04-1-02-4     -a   -00	2023	WYDZIEL  
1704019109	17-04-1-02-4     -d   -00	2023	WYDZIEL  
1704019167	17-04-1-02-30    -~a  -00	2023	WYDZIEL  
1704019169	17-04-1-02-30    -~b  -00	2023	WYDZIEL  
1704019172	17-04-1-02-38    -b   -00	2023	WYDZIEL  
1704019178	17-04-1-02-37    -b   -00	2023	WYDZIEL  
1704019189	17-04-1-02-36    -f   -00	2023	WYDZIEL  
1704019193	17-04-1-02-35    -a   -00	2023	WYDZIEL  
1704019195	17-04-1-02-35    -c   -00	2023	WYDZIEL  
1704019197	17-04-1-02-36    -a   -00	2023	WYDZIEL  
1704019204	17-04-1-02-40    -f   -00	2023	WYDZIEL  
1704019218	17-04-1-02-40    -r   -00	2023	WYDZIEL  
1704019221	17-04-1-02-40    -g   -00	2023	WYDZIEL  
1704019225	17-04-1-02-40    -~b  -00	2023	WYDZIEL  
1704019230	17-04-1-02-41    -g   -00	2023	WYDZIEL  
1704019231	17-04-1-02-41    -f   -00	2023	WYDZIEL  
1704019233	17-04-1-02-41    -l   -00	2023	WYDZIEL  
1704019245	17-04-1-02-44    -~c  -00	2023	WYDZIEL  
1704019249	17-04-1-02-44    -f   -00	2023	WYDZIEL  
1704019254	17-04-1-02-44    -o   -00	2023	WYDZIEL  
1704019255	17-04-1-02-43    -c   -00	2023	WYDZIEL  
1704019262	17-04-1-02-43    -h   -00	2023	WYDZIEL  
1704019265	17-04-1-02-43    -~a  -00	2023	WYDZIEL  
1704019268	17-04-1-02-42    -b   -00	2023	WYDZIEL  
1704019277	17-04-1-02-42    -l   -00	2023	WYDZIEL  
1704019278	17-04-1-02-42    -m   -00	2023	WYDZIEL  
1704019290	17-04-1-02-45    -b   -00	2023	WYDZIEL  
1704019294	17-04-1-02-46    -a   -00	2023	WYDZIEL  
1704019305	17-04-1-02-239   -d   -00	2023	WYDZIEL  
1704019310	17-04-1-02-239   -a   -00	2023	WYDZIEL  
1704019315	17-04-1-02-34    -b   -00	2023	WYDZIEL  
1704019319	17-04-1-02-244   -c   -00	2023	WYDZIEL  
1704019322	17-04-1-02-243   -c   -00	2023	WYDZIEL  
1704019323	17-04-1-02-243   -b   -00	2023	WYDZIEL  
1704019325	17-04-1-02-243   -f   -00	2023	WYDZIEL  
1704019333	17-04-1-02-243   -h   -00	2023	WYDZIEL  
1704019353	17-04-1-02-248   -~a  -00	2023	WYDZIEL  
1704019355	17-04-1-02-249   -f   -00	2023	WYDZIEL  
1704019380	17-04-1-02-246   -b   -00	2023	WYDZIEL  
1704019381	17-04-1-02-246   -a   -00	2023	WYDZIEL  
1704019396	17-04-1-02-28    -a   -00	2023	WYDZIEL  
1704019405	17-04-1-02-28    -~b  -00	2023	WYDZIEL  
1704019420	17-04-1-02-26    -~a  -00	2023	WYDZIEL  
1704019433	17-04-1-02-29    -~b  -00	2023	WYDZIEL  
1704019438	17-04-1-02-32    -a   -00	2023	WYDZIEL  
1704019440	17-04-1-02-32    -~b  -00	2023	WYDZIEL  
1704019457	17-04-1-02-31    -~a  -00	2023	WYDZIEL  
1704019458	17-04-1-02-31    -~c  -00	2023	WYDZIEL  
1704019460	17-04-1-02-263   -i   -00	2023	WYDZIEL  
1704019465	17-04-1-02-263   -c   -00	2023	WYDZIEL  
1704019479	17-04-1-02-262   -h   -00	2023	WYDZIEL  
1704019493	17-04-1-02-260   -a   -00	2023	WYDZIEL  
1704019497	17-04-1-02-261   -g   -00	2023	WYDZIEL  
1704019501	17-04-1-02-261   -m   -00	2023	WYDZIEL  
1704019507	17-04-1-02-264   -g   -00	2023	WYDZIEL  
1704019508	17-04-1-02-265   -a   -00	2023	WYDZIEL  
1704019509	17-04-1-02-265   -c   -00	2023	WYDZIEL  
1704019510	17-04-1-02-265   -b   -00	2023	WYDZIEL  
1704019523	17-04-1-02-255   -~a  -00	2023	WYDZIEL  
1704019524	17-04-1-02-255   -~b  -00	2023	WYDZIEL  
1704019525	17-04-1-02-256   -f   -00	2023	WYDZIEL  
1704019526	17-04-1-02-256   -g   -00	2023	WYDZIEL  
1704019530	17-04-1-02-257   -f   -00	2023	WYDZIEL  
1704019538	17-04-1-02-258   -b   -00	2023	WYDZIEL  
1704019539	17-04-1-02-258   -c   -00	2023	WYDZIEL  
1704019547	17-04-1-02-259   -~a  -00	2023	WYDZIEL  
1704019551	17-04-1-02-259   -d   -00	2023	WYDZIEL  
1704019553	17-04-1-02-253   -b   -00	2023	WYDZIEL  
1704019572	17-04-1-02-251   -c   -00	2023	WYDZIEL  
1704019579	17-04-1-02-251   -~a  -00	2023	WYDZIEL  
1704019583	17-04-1-02-254   -h   -00	2023	WYDZIEL  
1704019588	17-04-1-02-254   -~b  -00	2023	WYDZIEL  
1704019590	17-04-1-02-34    -j   -00	2023	WYDZIEL  
1704019591	17-04-1-02-34    -i   -00	2023	WYDZIEL  
1704019598	17-04-1-02-261   -o   -00	2023	WYDZIEL  
1704019606	17-04-1-02-265   -p   -00	2023	WYDZIEL  
1704019607	17-04-1-02-265   -s   -00	2023	WYDZIEL  
1704019613	17-04-1-02-265   -n   -00	2023	WYDZIEL  
1704019619	17-04-1-02-266   -d   -00	2023	WYDZIEL  
1704019621	17-04-1-02-266   -g   -00	2023	WYDZIEL  
1704019623	17-04-1-02-266   -j   -00	2023	WYDZIEL  
1704019626	17-04-1-02-266   -m   -00	2023	WYDZIEL  
1704019628	17-04-1-02-266   -p   -00	2023	WYDZIEL  
1704019636	17-04-1-02-39    -f   -00	2023	WYDZIEL  
1704019642	17-04-1-02-39    -l   -00	2023	WYDZIEL  
1704019649	17-04-1-02-267   -g   -00	2023	WYDZIEL  
1704019650	17-04-1-02-267   -f   -00	2023	WYDZIEL  
1704019653	17-04-1-02-267   -b   -00	2023	WYDZIEL  
1704019655	17-04-1-02-267   -i   -00	2023	WYDZIEL  
1704019681	17-04-3-09-13    -a   -00	2023	WYDZIEL  
1704019685	17-04-3-09-13    -d   -00	2023	WYDZIEL  
1704019719	17-04-3-09-10    -g   -00	2023	WYDZIEL  
1704019720	17-04-3-09-10    -c   -00	2023	WYDZIEL  
1704019721	17-04-3-09-10    -b   -00	2023	WYDZIEL  
1704019725	17-04-3-09-10    -a   -00	2023	WYDZIEL  
1704019735	17-04-3-09-8     -c   -00	2023	WYDZIEL  
1704019754	17-04-3-09-23    -b   -00	2023	WYDZIEL  
1704019759	17-04-3-09-23    -j   -00	2023	WYDZIEL  
1704019783	17-04-3-09-17    -a   -00	2023	WYDZIEL  
1704019787	17-04-3-09-18    -a   -00	2023	WYDZIEL  
1704019794	17-04-3-09-22    -a   -00	2023	WYDZIEL  
1704019803	17-04-3-09-48    -a   -00	2023	WYDZIEL  
1704019836	17-04-3-09-52    -d   -00	2023	WYDZIEL  
1704019837	17-04-3-09-52    -h   -00	2023	WYDZIEL  
1704019842	17-04-3-09-45    -b   -00	2023	WYDZIEL  
1704019857	17-04-3-09-44    -a   -00	2023	WYDZIEL  
1704019858	17-04-3-09-44    -b   -00	2023	WYDZIEL  
1704019861	17-04-3-09-44    -h   -00	2023	WYDZIEL  
1704019867	17-04-3-09-47    -b   -00	2023	WYDZIEL  
1704019908	17-04-3-09-74    -a   -00	2023	WYDZIEL  
1704019912	17-04-3-09-75    -d   -00	2023	WYDZIEL  
1704019917	17-04-3-09-75    -i   -00	2023	WYDZIEL  
1704019924	17-04-3-09-69    -j   -00	2023	WYDZIEL  
1704019934	17-04-3-09-70    -c   -00	2023	WYDZIEL  
1704019938	17-04-3-09-75    -j   -00	2023	WYDZIEL  
1704019939	17-04-3-09-75    -p   -00	2023	WYDZIEL  
1704019941	17-04-3-09-75    -n   -00	2023	WYDZIEL  
1704019942	17-04-3-09-75    -o   -00	2023	WYDZIEL  
1704019944	17-04-3-09-80A   -a   -00	2023	WYDZIEL  
1704019945	17-04-3-09-80A   -b   -00	2023	WYDZIEL  
1704019946	17-04-3-09-80A   -c   -00	2023	WYDZIEL  
1704019948	17-04-3-09-56    -a   -00	2023	WYDZIEL  
1704019949	17-04-3-09-56    -d   -00	2023	WYDZIEL  
1704019952	17-04-3-09-56    -c   -00	2023	WYDZIEL  
1704019955	17-04-3-09-80A   -d   -00	2023	WYDZIEL  
1704019956	17-04-3-09-80A   -f   -00	2023	WYDZIEL  
1704019957	17-04-3-09-80A   -g   -00	2023	WYDZIEL  
1704019958	17-04-3-09-57    -j   -00	2023	WYDZIEL  
1704019959	17-04-3-09-57    -b   -00	2023	WYDZIEL  
1704019975	17-04-3-09-58    -j   -00	2023	WYDZIEL  
1704019980	17-04-3-09-58    -f   -00	2023	WYDZIEL  
1704019985	17-04-3-09-1A    -f   -00	2023	WYDZIEL  
1704019987	17-04-3-09-1A    -b   -00	2023	WYDZIEL  
1704020013	17-04-3-09-2     -d   -00	2023	WYDZIEL  
1704020019	17-04-3-09-4     -a   -00	2023	WYDZIEL  
1704020028	17-04-3-09-5     -d   -00	2023	WYDZIEL  
1704020029	17-04-3-09-5     -i   -00	2023	WYDZIEL  
1704020031	17-04-3-09-6     -d   -00	2023	WYDZIEL  
1704020033	17-04-3-09-6     -i   -00	2023	WYDZIEL  
1704020046	17-04-3-09-34    -a   -00	2023	WYDZIEL  
1704020054	17-04-3-09-33    -d   -00	2023	WYDZIEL  
1704020055	17-04-3-09-33    -g   -00	2023	WYDZIEL  
1704020107	17-04-3-09-6A    -a   -00	2023	WYDZIEL  
