arodes_int_num	a_year	site_nr	measure_cd	urgency	cutting_nr	cutting_area	large_timber_perc	cue_rank_order
1704008039	2023	1	AGROT    	N		3.5		2
1704008039	2023	1	ODN-ZRB  	N		3.5		3
1704008043	2023	1	TWP      	N		2.77		1
1704008045	2023	1	TPP      	N		1.1		1
1704008054	2023	1	TWP      	N		0.62		1
1704008062	2023	1	TPP      	N		1.77		1
1704008064	2023	1	TWP      	N		4.05		1
1704008066	2023	1	TWP      	N		3.73		1
1704008090	2023	1	TWP      	N		2.96		1
1704008092	2023	1	CP       	N		2.55		1
1704008097	2023	1	TPP      	N		1.54		1
1704008099	2023	1	TWP      	N		4.44		1
1704008110	2023	1	TPP      	N		0.92		1
1704008112	2023	1	CP       	N		0.57		1
1704008116	2023	1	TPP      	N		0.98		1
1704008118	2023	1	CP       	N		1.91		1
1704008123	2023	1	AGROT    	N		3.91		1
1704008123	2023	1	ODN-ZRB  	N		3.91		2
1704008151	2023	1	TPP      	N		1.07		1
1704008153	2023	1	CP       	N		5.69		1
1704008073	2023	1	TPP      	N		8.38		1
1704008075	2023	1	TWP      	N		4.11		1
1704007929	2023	1	TWP      	N		0.69		1
1704008227	2023	1	TWP      	N		2.15		1
1704008127	2023	1	TPP      	N		1.62		1
1704008183	2023	1	TPP      	N		0.84		1
1704007931	2023	1	TWP      	N		0.7		1
1704008188	2023	1	TWP      	N		1.65		1
1704008232	2023	1	TPP      	N		1.72		1
1704008234	2023	1	TPP      	N		3.32		1
1704008236	2023	1	TWP      	N		3.99		1
1704008192	2023	1	TWP      	N		4.04		1
1704007934	2023	1	TPP      	N		2.12		1
1704008194	2023	1	CP       	N		4.45		1
1704008198	2023	1	TPP      	N		0.71		1
1704008202	2023	1	TPP      	N		2.18		1
1704008238	2023	1	TPP      	N		5.93		1
1704008244	2023	1	TWP      	N		2.74		1
1704008246	2023	1	CP       	N		2.24		1
1704008248	2023	1	TPP      	N		2.06		1
1704008140	2023	1	TPP      	N		5.01		1
1704008142	2023	1	TPP      	N		2.65		1
1704008206	2023	1	TPP      	N		1.12		1
1704008213	2023	1	TPP      	N		1.71		1
1704008305	2023	1	TPP      	N		2.34		1
1704008144	2023	1	TWP      	N		6.28		1
1704008225	2023	1	TPP      	N		2.12		1
1704007938	2023	1	IB       	N		3.77	95	1
1704008307	2023	1	TPP      	N		0.74		1
1704008309	2023	1	TPP      	N		5.25		1
1704008311	2023	1	TPP      	N		8.77		1
1704008311	2023	1	ODN-IIP  	N		4.4		2
1704008271	2023	1	CP       	N		1.63		1
1704008273	2023	1	TPP      	N		2.26		1
1704008282	2023	1	TPP      	N		3.07		1
1704008287	2023	1	TPP      	N		3.03		1
1704008289	2023	1	TPP      	N		1.43		1
1704008147	2023	1	TPP      	N		5.02		1
1704008149	2023	1	TWP      	N		4.25		1
1704008313	2023	1	TPP      	N		1.65		1
1704008315	2023	1	TWP      	N		0.76		1
1704008294	2023	1	TPP      	N		2.93		1
1704008317	2023	1	TPP      	N		0.4		1
1704008296	2023	1	TPP      	N		6.82		1
1704008377	2023	1	TPP      	N		1.1		1
1704007938	2023	1	AGROT    	N		3.77		2
1704007938	2023	1	ODN-ZRB  	N		3.77		3
1704008379	2023	1	TPP      	N		0.89		1
1704008319	2023	1	TWP      	N		1.02		1
1704007940	2023	1	TWP      	N		2.18		1
1704008322	2023	1	TPP      	N		8.14		1
1704008381	2023	1	TWP      	N		1.71		1
1704008328	2023	1	TWP      	N		1.98		1
1704008300	2023	1	TPP      	N		7.52		1
1704008300	2023	1	ODN-IIP  	N		7.52		2
1704008390	2023	1	TPP      	N		1.33		1
1704007942	2023	1	TPP      	N		1.16		1
1704008401	2023	1	TWP      	N		3.91		1
1704008334	2023	1	TWP      	N		1.05		1
1704008336	2023	1	TPP      	N		0.61		1
1704008403	2023	1	TWP      	N		3.63		1
1704007945	2023	1	TPP      	N		2.95		1
1704008410	2023	1	TPP      	N		1.36		1
1704008341	2023	1	TPP      	N		1.49		1
1704008343	2023	1	TPP      	N		3.33		1
1704008412	2023	1	TWP      	N		3.39		1
1704007947	2023	1	IB       	N		0.8	95	1
1704008414	2023	1	TWP      	N		3.69		1
1704008418	2023	1	TWP      	N		4.39		1
1704008346	2023	1	TPP      	N		1.4		1
1704008348	2023	1	TPP      	N		3.43		1
1704008420	2023	1	TWP      	N		4.69		1
1704007947	2023	1	AGROT    	N		0.8		2
1704007947	2023	1	ODN-ZRB  	N		0.8		3
1704008422	2023	1	CP       	N		3.47		1
1704008350	2023	1	TWP      	N		0.95		1
1704007949	2023	1	IB       	N		3.57	95	1
1704008352	2023	1	TWP      	N		3.55		1
1704008432	2023	1	TWP      	N		0.78		1
1704007949	2023	1	AGROT    	N		3.57		2
1704008434	2023	1	TPP      	N		5.18		1
1704008436	2023	1	TPP      	N		4.64		1
1704008356	2023	1	TPP      	N		2.13		1
1704007949	2023	1	ODN-ZRB  	N		3.57		3
1704008361	2023	1	IB       	N		2.15	95	1
1704008361	2023	1	AGROT    	N		2.15		2
1704008361	2023	1	ODN-ZRB  	N		2.15		3
1704007955	2023	1	TPP      	N		0.58		1
1704008363	2023	1	TPP      	N		0.71		1
1704008366	2023	1	TPP      	N		5.23		1
1704008366	2023	1	ODN-IIP  	N		2.0		2
1704007957	2023	1	TPP      	N		1.77		1
1704008371	2023	1	TWP      	N		1.48		1
1704007959	2023	1	CW       	N		4.73		1
1704008373	2023	1	TPP      	N		2.43		1
1704008375	2023	1	IB       	N		2.23	95	1
1704008375	2023	1	AGROT    	N		2.23		2
1704008375	2023	1	ODN-ZRB  	N		2.23		3
1704007961	2023	1	TPP      	N		1.22		1
1704007963	2023	1	IB       	N		2.89	95	1
1704007963	2023	2	IB       	N		2.75	95	4
1704007963	2023	1	AGROT    	N		2.89		2
1704007963	2023	2	AGROT    	N		2.75		5
1704007963	2023	1	ODN-ZRB  	N		2.89		3
1704007963	2023	2	ODN-ZRB  	N		2.75		6
1704007968	2023	1	TPP      	N		1.16		1
1704007972	2023	1	TPP      	N		1.78		1
1704007974	2023	1	IB       	N		1.07	95	1
1704007974	2023	1	AGROT    	N		1.07		2
1704007974	2023	1	ODN-ZRB  	N		1.07		3
1704007976	2023	1	CP       	N		3.43		1
1704007978	2023	1	IB       	N		2.74	95	1
1704007978	2023	1	AGROT    	N		2.74		2
1704007978	2023	1	ODN-ZRB  	N		2.74		3
1704008526	2023	1	IVD      	N		16.56	40	1
1704008526	2023	1	AGROT    	N		4.0		2
1704008526	2023	1	ODN-ZŁOŻ 	N	2	8.5		3
1704008438	2023	1	TWP      	N		3.38		1
1704007978	2023	2	IB       	N		3.63	95	4
1704008528	2023	1	TPP      	N		1.59		1
1704007978	2023	2	AGROT    	N		3.63		5
1704008453	2023	1	CP       	N		2.32		1
1704008445	2023	1	TWP      	N		4.75		1
1704008532	2023	1	TPP      	N		3.85		1
1704007978	2023	2	ODN-ZRB  	N		3.63		6
1704007981	2023	1	TPP      	N		9.89		1
1704008535	2023	1	TPP      	N		4.67		1
1704008537	2023	1	TWP      	N		2.88		1
1704008455	2023	1	TWP      	N		0.58		1
1704008465	2023	1	TPP      	N		3.24		1
1704008471	2023	1	CP       	N		2.0		1
1704008546	2023	1	TPP      	N		13.67		1
1704008546	2023	1	ODN-IIP  	N		6.5		2
1704007983	2023	1	TWP      	N		1.06		1
1704007985	2023	1	TPP      	N		2.05		1
1704008574	2023	1	TPP      	N		4.68		1
1704008492	2023	1	CP       	N		0.87		1
1704008576	2023	1	IID      	N		1.33	40	1
1704007987	2023	1	IB       	N		1.31	95	1
1704008496	2023	1	TPP      	N		0.87		1
1704008498	2023	1	TPP      	N		2.78		1
1704008580	2023	1	TPP      	N		1.65		1
1704007987	2023	1	AGROT    	N		1.31		2
1704007987	2023	1	ODN-ZRB  	N		1.31		3
1704008582	2023	1	TWP      	N		2.25		1
1704008500	2023	1	TWP      	N		1.32		1
1704007989	2023	1	TPP      	N		2.06		1
1704008502	2023	1	CP       	N		3.27		1
1704008584	2023	1	CP       	N		2.76		1
1704008586	2023	1	CP       	N		4.47		1
1704008504	2023	1	TPP      	N		2.37		1
1704007991	2023	1	TPP      	N		2.37		1
1704008506	2023	1	TWP      	N		1.16		1
1704008508	2023	1	TPP      	N		1.25		1
1704008510	2023	1	TPP      	N		2.23		1
1704008591	2023	1	TPP      	N		4.98		1
1704008595	2023	1	TPP      	N		1.58		1
1704008512	2023	1	TWP      	N		2.09		1
1704007993	2023	1	TWP      	N		3.34		1
1704008519	2023	1	TPP      	N		1.0		1
1704007995	2023	1	CP       	N		1.44		1
1704008913	2023	1	TPP      	N		4.35		1
1704008678	2023	1	TPP      	N		2.24		1
1704008689	2023	1	TWP      	N		2.38		1
1704008691	2023	1	CP       	N		2.7		1
1704008695	2023	1	TPP      	N		3.68		1
1704008697	2023	1	CP       	N		1.46		1
1704008699	2023	1	TPP      	N		2.91		1
1704008701	2023	1	TWP      	N		1.48		1
1704008707	2023	1	TWP      	N		0.87		1
1704008712	2023	1	TPP      	N		5.06		1
1704008756	2023	1	TPP      	N		1.65		1
1704008765	2023	1	TPP      	N		2.95		1
1704008771	2023	1	TPP      	N		0.84		1
1704008776	2023	1	TPP      	N		0.61		1
1704008833	2023	1	TWP      	N		0.26		1
1704008725	2023	1	IIIA     	N		3.87	30	1
1704008725	2023	1	AGROT    	N		1.16		2
1704008725	2023	1	ODN-ZŁOŻ 	N		1.16		3
1704008727	2023	1	IB       	N		0.82	95	1
1704008727	2023	1	AGROT    	N		0.82		2
1704008727	2023	1	ODN-ZRB  	N		0.82		3
1704008917	2023	1	TPP      	N		0.54		1
1704008729	2023	1	IB       	N		1.77	90	1
1704008729	2023	1	AGROT    	N		1.77		2
1704008729	2023	1	ODN-ZRB  	N		1.77		3
1704008783	2023	1	TWP      	N		1.73		1
1704008919	2023	1	CW       	N		2.18		1
1704008923	2023	1	IIIB     	N		2.61	50	1
1704008797	2023	1	TWP      	N		0.54		1
1704008846	2023	1	CP       	N		6.22		1
1704008848	2023	1	TWP      	N		2.4		1
1704008854	2023	1	IIIAU    	N		2.56	90	1
1704008854	2023	1	AGROT    	N		1.79		2
1704008854	2023	1	ODN-ZŁOŻ 	N		1.79		3
1704008854	2023	1	CW       	N		0.77		4
1704008859	2023	1	TWP      	N		0.43		1
1704008976	2023	1	TWP      	N		2.25		1
1704008986	2023	1	IB       	N		1.12	100	1
1704008804	2023	1	TPP      	N		2.29		1
1704008806	2023	1	TWP      	N		3.83		1
1704008808	2023	1	TPP      	N		2.09		1
1704008810	2023	1	TWP      	N		0.87		1
1704008822	2023	1	TPP      	N		1.38		1
1704008824	2023	1	TWP      	N		0.88		1
1704008986	2023	1	AGROT    	N		1.12		2
1704008986	2023	1	ODN-ZRB  	N		1.12		3
1704008997	2023	1	TPP      	N		1.26		1
1704008923	2023	1	AGROT    	N		0.78		2
1704008923	2023	1	ODN-ZŁOŻ 	N		0.78		3
1704008923	2023	1	CW       	N		0.78		4
1704008925	2023	1	TPP      	N		2.03		1
1704009011	2023	1	CP       	N		3.0		1
1704008931	2023	1	IIIBU    	N		3.48	95	1
1704008898	2023	1	TWP      	N		3.33		1
1704008931	2023	1	AGROT    	N		1.3		2
1704008931	2023	1	ODN-ZŁOŻ 	N	2	2.34		3
1704008931	2023	1	CP       	N		1.14		4
1704008933	2023	1	CP       	N		1.1		1
1704009053	2023	1	IB       	N		3.01	95	1
1704009053	2023	1	AGROT    	N		3.01		2
1704009053	2023	1	ODN-ZRB  	N		3.01		3
1704008940	2023	1	IB       	N		2.39	95	1
1704009057	2023	1	CP       	N		5.12		1
1704009059	2023	1	IIIAU    	N		5.84	100	1
1704009059	2023	1	AGROT    	N		4.09		2
1704009059	2023	1	ODN-ZŁOŻ 	N		4.09		3
1704009059	2023	1	CP       	N		1.75		4
1704008940	2023	2	IB       	N		2.29	95	4
1704009018	2023	1	CP       	N		3.13		1
1704008940	2023	1	AGROT    	N		2.39		2
1704009066	2023	1	IB       	N		2.29	95	1
1704009066	2023	1	AGROT    	N		2.29		2
1704009066	2023	1	ODN-ZRB  	N		2.29		3
1704008940	2023	2	AGROT    	N		2.29		5
1704008940	2023	1	ODN-ZRB  	N		2.39		3
1704008940	2023	2	ODN-ZRB  	N		2.29		6
1704009206	2023	1	TPP      	N		5.62		1
1704009073	2023	1	IVD      	N		9.63	40	1
1704009073	2023	1	AGROT    	N		8.0		2
1704009073	2023	1	ODN-ZŁOŻ 	N		8.0		3
1704009076	2023	1	IIIBU    	N		6.57	95	1
1704009076	2023	1	AGROT    	N		2.64		2
1704009076	2023	1	ODN-ZŁOŻ 	N		2.64		3
1704009076	2023	1	CW       	N		1.97		4
1704009076	2023	1	CP       	N		1.96		5
1704009078	2023	1	TPP      	N		10.64		1
1704009080	2023	1	IIIAU    	N		5.33	95	1
1704009080	2023	1	AGROT    	N		3.73		2
1704009080	2023	1	ODN-ZŁOŻ 	N		3.73		3
1704009080	2023	1	PIEL     	N		1.6		4
1704009082	2023	1	TPP      	N		3.25		1
1704009084	2023	1	CP       	N		1.63		1
1704009087	2023	1	CP       	N		1.68		1
1704009087	2023	1	CW       	N		0.84		2
1704009089	2023	1	TPP      	N		4.9		1
1704009095	2023	1	CP       	N		3.55		1
1704009095	2023	1	CW       	N		2.49		2
1704009101	2023	1	TPP      	N		2.95		1
1704009135	2023	1	CP       	N		0.82		1
1704009148	2023	1	TPP      	N		1.55		1
1704009155	2023	1	IB       	N		2.75	95	1
1704009155	2023	1	AGROT    	N		2.75		2
1704009155	2023	1	ODN-ZRB  	N		2.75		3
1704009160	2023	1	TPP      	N		1.88		1
1704009177	2023	1	TPP      	N		4.02		1
1704009179	2023	1	TPP      	N		0.77		1
1704009028	2023	1	TPP      	N		4.38		1
1704009044	2023	1	CP       	N		0.97		1
1704009046	2023	1	PIEL     	N		1.42		1
1704009049	2023	1	TWP      	N		3.7		1
1704008607	2023	1	TPP      	N		0.55		1
1704008614	2023	1	TPP      	N		0.97		1
1704008619	2023	1	IVD      	N		3.01	30	1
1704008619	2023	1	AGROT    	N		0.9		2
1704008619	2023	1	ODN-ZŁOŻ 	N		0.9		3
1704008621	2023	1	IVD      	N		3.76	30	1
1704008621	2023	1	AGROT    	N		1.9		2
1704008621	2023	1	ODN-ZŁOŻ 	N		1.9		3
1704008623	2023	1	TPP      	N		0.72		1
1704009190	2023	1	IB       	N		3.4	95	1
1704009190	2023	1	AGROT    	N		3.4		2
1704009190	2023	1	ODN-ZRB  	N		3.4		3
1704009194	2023	1	TPP      	N		0.98		1
1704008625	2023	1	IVD      	N		2.83	30	1
1704008625	2023	1	AGROT    	N		0.85		2
1704008625	2023	1	ODN-ZŁOŻ 	N		0.85		3
1704009210	2023	1	CW       	N		1.94		1
1704008628	2023	1	TWP      	N		1.49		1
1704009210	2023	1	CP       	N		1.94		2
1704008634	2023	1	ODN-ZRB  	N		1.17		1
1704009210	2023	1	ODN-ZŁOŻ 	N		2.83		3
1704009212	2023	1	CP       	N		1.76		1
1704008636	2023	1	TPP      	N		2.68		1
1704008638	2023	1	IB       	N		1.09	95	1
1704008638	2023	1	AGROT    	N		1.09		2
1704008638	2023	1	ODN-ZRB  	N		1.09		3
1704009288	2023	1	CP       	N		3.48		1
1704008640	2023	1	TPP      	N		1.74		1
1704009218	2023	1	TPP      	N		1.28		1
1704008642	2023	1	PIEL     	N		4.1		1
1704009296	2023	1	ODN-ZRB  	N		4.52		1
1704009296	2023	1	PRZEST   	N		0.0	50	2
1704008644	2023	1	IB       	N		1.91	95	1
1704008644	2023	1	AGROT    	N		1.91		2
1704008644	2023	1	ODN-ZRB  	N		1.91		3
1704008646	2023	1	IB       	N		1.5	95	1
1704008646	2023	1	AGROT    	N		1.5		2
1704008646	2023	1	ODN-ZRB  	N		1.5		3
1704008648	2023	1	TWP      	N		2.6		1
1704008650	2023	1	CP       	N		1.03		1
1704008656	2023	1	TPP      	N		3.18		1
1704009356	2023	1	TPP      	N		0.65		1
1704009364	2023	1	IB       	N		1.97	95	1
1704009364	2023	1	AGROT    	N		1.97		2
1704009364	2023	1	ODN-ZRB  	N		1.97		3
1704009366	2023	1	CP       	N		2.34		1
1704009373	2023	1	IB       	N		3.18	95	1
1704009373	2023	1	AGROT    	N		3.18		2
1704009434	2023	1	TPP      	N		4.83		1
1704009440	2023	1	IB       	N		3.05	95	1
1704009440	2023	1	AGROT    	N		3.05		2
1704009440	2023	1	ODN-ZRB  	N		3.05		3
1704009442	2023	1	TPP      	N		0.78		1
1704009444	2023	1	CP       	N		1.32		1
1704009446	2023	1	TPP      	N		0.84		1
1704009298	2023	1	TPP      	N		1.48		1
1704009300	2023	1	CP       	N		2.99		1
1704009318	2023	1	TPP      	N		11.9		1
1704009318	2023	1	ODN-IIP  	N		6.0		2
1704009320	2023	1	TPP      	N		15.34		1
1704009320	2023	1	ODN-IIP  	N		7.5		2
1704008663	2023	1	TPP      	N		3.19		1
1704008669	2023	1	TPP      	N		4.93		1
1704009373	2023	1	ODN-ZRB  	N		3.18		3
1704009382	2023	1	TPP      	N		0.98		1
1704009389	2023	1	CP       	N		5.86		1
1704009449	2023	1	TPP      	N		3.45		1
1704009451	2023	1	CP       	N		4.36		1
1704009323	2023	1	TPP      	N		27.71		1
1704009323	2023	1	ODN-IIP  	N		13.0		2
1704009391	2023	1	AGROT    	N		2.42		2
1704009391	2023	1	IIIB     	N		8.05	50	1
1704009391	2023	1	ODN-ZŁOŻ 	N		2.42		3
1704009391	2023	1	CW       	N		2.42		4
1704009393	2023	1	TWP      	N		1.37		1
1704009397	2023	1	TWP      	N		0.69		1
1704009400	2023	1	TPP      	N		8.34		1
1704009453	2023	1	TPP      	N		10.3		1
1704009455	2023	1	TWP      	N		4.26		1
1704009328	2023	1	TWP      	N		0.51		1
1704009332	2023	1	CP       	N		5.09		1
1704009334	2023	1	TWP      	N		1.8		1
1704009338	2023	1	TPP      	N		1.01		1
1704009340	2023	1	TWP      	N		1.83		1
1704008672	2023	1	IB       	N		1.05	95	1
1704008672	2023	1	AGROT    	N		1.05		2
1704008672	2023	1	ODN-ZRB  	N		1.05		3
1704008674	2023	1	TPP      	N		1.19		1
1704009413	2023	1	TPP      	N		5.3		1
1704009457	2023	1	TPP      	N		4.6		1
1704009459	2023	1	CP       	N		0.83		1
1704009343	2023	1	TWP      	N		0.64		1
1704009419	2023	1	ODN-ZRB  	N		6.12		1
1704009419	2023	1	PRZEST   	N		0.0	50	2
1704009223	2023	1	IVD      	N		4.99	40	1
1704009462	2023	1	TPP      	N		3.17		1
1704009223	2023	1	AGROT    	N		1.5		2
1704009223	2023	1	ODN-ZŁOŻ 	N		1.5		3
1704009227	2023	1	TWP      	N		0.94		1
1704009471	2023	1	TPP      	N		2.19		1
1704009229	2023	1	TPP      	N		2.69		1
1704009474	2023	1	IB       	N		3.33	95	1
1704009474	2023	1	AGROT    	N		3.33		2
1704009474	2023	1	ODN-ZRB  	N		3.33		3
1704009476	2023	1	TWP      	N		1.55		1
1704009478	2023	1	TPP      	N		1.03		1
1704009231	2023	1	CW       	N		1.15		1
1704009234	2023	1	CP       	N		6.49		1
1704009234	2023	1	TWP      	N		1.6		2
1704009244	2023	1	TPP      	N		1.98		1
1704009251	2023	1	TPP      	N		1.27		1
1704009251	2023	1	ODN-IIP  	N		0.89		2
1704009258	2023	1	PIEL     	N		3.3		1
1704009258	2023	1	CP       	N		5.39		2
1704009260	2023	1	IIIB     	N		9.13	50	1
1704009260	2023	1	AGROT    	N		2.74		2
1704009260	2023	1	ODN-ZŁOŻ 	N		2.74		3
1704009260	2023	1	PIEL     	N		2.68		4
1704009726	2023	1	TWP      	N		5.97		1
1704009484	2023	1	TPP      	N		5.7		1
1704009484	2023	1	ODN-IIP  	N		5.7		2
1704009486	2023	1	IB       	N		2.05	95	1
1704009486	2023	1	AGROT    	N		2.05		2
1704009486	2023	1	ODN-ZRB  	N		2.05		3
1704009488	2023	1	TWP      	N		0.57		1
1704009495	2023	1	TWP      	N		1.65		1
1704009497	2023	1	CP       	N		4.11		1
1704009578	2023	1	TPP      	N		1.52		1
1704009582	2023	1	TPP      	N		7.23		1
1704009582	2023	1	CP       	N		2.16		2
1704009585	2023	1	TPP      	N		1.58		1
1704009587	2023	1	CP       	N		2.27		1
1704009587	2023	1	TWP      	N		1.0		2
1704009589	2023	1	TPP      	N		0.5		1
1704009591	2023	1	TPP      	N		0.96		1
1704009593	2023	1	TWP      	N		1.56		1
1704009596	2023	1	TPP      	N		1.18		1
1704009600	2023	1	TWP      	N		0.65		1
1704009604	2023	1	TPP      	N		3.99		1
1704009606	2023	1	TPP      	N		3.82		1
1704009610	2023	1	TPP      	N		3.59		1
1704009613	2023	1	TPP      	N		7.38		1
1704009619	2023	1	TWP      	N		2.58		1
1704009621	2023	1	TPP      	N		1.62		1
1704009623	2023	1	TWP      	N		9.07		1
1704009626	2023	1	CP       	N		1.66		1
1704009628	2023	1	TWP      	N		3.08		1
1704009632	2023	1	TWP      	N		11.04		1
1704009634	2023	1	TWP      	N		2.23		1
1704009637	2023	1	TWP      	N		3.8		1
1704009646	2023	1	TPP      	N		3.49		1
1704009877	2023	1	TPP      	N		1.75		1
1704009889	2023	1	TPP      	N		1.04		1
1704009899	2023	1	TPP      	N		0.66		1
1704009901	2023	1	TPP      	N		0.58		1
1704009907	2023	1	CP       	N		2.54		1
1704009912	2023	1	IB       	N		3.19	95	1
1704009912	2023	2	IB       	N		2.53	95	4
1704009912	2023	1	AGROT    	N		3.19		2
1704009912	2023	2	AGROT    	N		2.53		5
1704009912	2023	1	ODN-ZRB  	N		3.19		3
1704009912	2023	2	ODN-ZRB  	N		2.53		6
1704009916	2023	1	TPP      	N		0.79		1
1704009923	2023	1	IIIB     	N		4.13	50	1
1704009923	2023	1	AGROT    	N		1.24		2
1704009923	2023	1	ODN-ZŁOŻ 	N		1.24		3
1704009923	2023	1	CW       	N		1.24		4
1704009925	2023	1	TPP      	N		0.86		1
1704009927	2023	1	IIIB     	N		2.78	50	1
1704009927	2023	1	AGROT    	N		0.83		2
1704009927	2023	1	ODN-ZŁOŻ 	N		0.83		3
1704009927	2023	1	CW       	N		0.83		4
1704009931	2023	1	IIIB     	N		1.97	50	1
1704009931	2023	1	AGROT    	N		0.59		2
1704009931	2023	1	ODN-ZŁOŻ 	N		0.59		3
1704009931	2023	1	CW       	N		0.59		4
1704009933	2023	1	CP       	N		0.56		1
1704009935	2023	1	IB       	N		2.5	80	1
1704009935	2023	1	AGROT    	N		2.5		2
1704009935	2023	1	ODN-ZRB  	N		2.5		3
1704009501	2023	1	TWP      	N		9.85		1
1704009508	2023	1	TPP      	N		1.18		1
1704009510	2023	1	TWP      	N		1.44		1
1704009512	2023	1	CP       	N		1.57		1
1704009517	2023	1	TWP      	N		13.73		1
1704009519	2023	1	IB       	N		2.34	95	1
1704009519	2023	1	AGROT    	N		2.34		2
1704009519	2023	1	ODN-ZRB  	N		2.34		3
1704009521	2023	1	TWP      	N		0.8		1
1704009531	2023	1	TPP      	N		16.92		1
1704009533	2023	1	TPP      	N		2.88		1
1704009535	2023	1	IB       	N		2.92	95	1
1704009535	2023	1	AGROT    	N		2.92		2
1704009535	2023	1	ODN-ZRB  	N		2.92		3
1704009540	2023	1	CP       	N		1.29		1
1704009542	2023	1	TWP      	N		1.17		1
1704009544	2023	1	IB       	N		3.74	95	1
1704009544	2023	2	IB       	N		3.71	95	4
1704009544	2023	1	AGROT    	N		3.74		2
1704009544	2023	2	AGROT    	N		3.71		5
1704009544	2023	1	ODN-ZRB  	N		3.74		3
1704009544	2023	2	ODN-ZRB  	N		3.71		6
1704009548	2023	1	TWP      	N		2.7		1
1704009550	2023	1	TPP      	N		1.17		1
1704009553	2023	1	IB       	N		1.89	95	1
1704009553	2023	1	AGROT    	N		1.89		2
1704009553	2023	1	ODN-ZRB  	N		1.89		3
1704009555	2023	1	IB       	N		0.64	95	1
1704009555	2023	2	IB       	N		1.22	95	4
1704009555	2023	1	AGROT    	N		0.64		2
1704009555	2023	2	AGROT    	N		1.22		5
1704009555	2023	1	ODN-ZRB  	N		0.64		3
1704009555	2023	2	ODN-ZRB  	N		1.22		6
1704009559	2023	1	TWP      	N		0.78		1
1704009565	2023	1	TPP      	N		2.78		1
1704009565	2023	1	ODN-IIP  	N		1.5		2
1704009567	2023	1	TWP      	N		2.2		1
1704009652	2023	1	TPP      	N		1.93		1
1704009654	2023	1	TPP      	N		1.88		1
1704009659	2023	1	TPP      	N		0.54		1
1704009661	2023	1	TWP      	N		2.96		1
1704009663	2023	1	TWP      	N		2.12		1
1704009665	2023	1	IB       	N		3.37	95	1
1704009665	2023	1	AGROT    	N		3.37		2
1704009665	2023	1	ODN-ZRB  	N		3.37		3
1704009668	2023	1	TPP      	N		2.29		1
1704009672	2023	1	TWP      	N		1.77		1
1704009674	2023	1	CW       	N		1.3		1
1704009676	2023	1	TPP      	N		1.66		1
1704009688	2023	1	TPP      	N		3.41		1
1704009691	2023	1	IB       	N		3.79	95	1
1704009691	2023	2	IB       	N		3.66	95	4
1704009691	2023	1	AGROT    	N		3.79		2
1704009691	2023	2	AGROT    	N		3.66		5
1704009691	2023	1	ODN-ZRB  	N		3.79		3
1704009691	2023	2	ODN-ZRB  	N		3.66		6
1704009697	2023	1	CW       	N		1.34		1
1704009697	2023	1	CP       	N		0.58		2
1704009706	2023	1	CP       	N		2.23		1
1704009709	2023	1	CP       	N		2.88		1
1704009717	2023	1	TWP      	N		5.03		1
1704009720	2023	1	IIIB     	N		10.31	50	1
1704009720	2023	1	AGROT    	N		3.09		2
1704009720	2023	1	ODN-ZŁOŻ 	N		3.09		3
1704009720	2023	1	CW       	N		2.88		4
1704009724	2023	1	TPP      	N		2.85		1
1704010029	2023	1	TPP      	N		3.32		1
1704010031	2023	1	TPP      	N		3.19		1
1704010038	2023	1	TWP      	N		0.93		1
1704010040	2023	1	TWP      	N		1.53		1
1704010042	2023	1	IB       	N		1.49	95	1
1704010042	2023	1	AGROT    	N		1.49		2
1704010042	2023	1	ODN-ZRB  	N		1.49		3
1704010044	2023	1	TPP      	N		4.83		1
1704010044	2023	1	ODN-IIP  	N		4.83		2
1704010060	2023	1	TPP      	N		1.4		1
1704010063	2023	1	CW       	N		1.47		1
1704010080	2023	1	TWP      	N		3.58		1
1704010082	2023	1	CP       	N		6.14		1
1704010084	2023	1	TWP      	N		2.44		1
1704010086	2023	1	CP       	N		1.85		1
1704009808	2023	1	IB       	N		2.56	95	1
1704009808	2023	2	IB       	N		1.61	95	4
1704009808	2023	3	IB       	N		3.64	95	7
1704009808	2023	1	AGROT    	N		2.56		2
1704009808	2023	2	AGROT    	N		1.61		5
1704009808	2023	3	AGROT    	N		3.64		8
1704009808	2023	1	ODN-ZRB  	N		2.56		3
1704009808	2023	2	ODN-ZRB  	N		1.61		6
1704009808	2023	3	ODN-ZRB  	N		3.64		9
1704009810	2023	1	IB       	N		0.35	95	1
1704009810	2023	1	AGROT    	N		0.35		2
1704009810	2023	1	ODN-ZRB  	N		0.35		3
1704009812	2023	1	TWP      	N		0.57		1
1704009819	2023	1	IB       	N		2.46	95	1
1704009819	2023	1	AGROT    	N		2.46		2
1704009819	2023	1	ODN-ZRB  	N		2.46		3
1704009821	2023	1	CP       	N		0.78		1
1704009832	2023	1	TPP      	N		1.14		1
1704009834	2023	1	TPP      	N		0.91		1
1704009836	2023	1	TPP      	N		1.96		1
1704009845	2023	1	TPP      	N		6.15		1
1704009849	2023	1	TPP      	N		2.01		1
1704009856	2023	1	PIEL     	N		0.98		1
1704009860	2023	1	IB       	N		0.81	100	1
1704009860	2023	1	AGROT    	N		0.81		2
1704009860	2023	1	ODN-ZRB  	N		0.81		3
1704009862	2023	1	TPP      	N		0.89		1
